Sample ID	Inferred ID	Csore	DeltaCscore
2015-804	2015-2883	0.496031746031746	0.693439607602698
2015-804	2015-3275	0.496031746031746	0
2015-42	2015-37	2.49074074074074	0.392416356877323
2015-42	2015-772	1.51333333333333	0.405693602034827
2015-42	2016-952	1.48026315789474	0.405693602034827
2015-42	2015-740	1.48026315789474	0.443508540774552
2015-42	2015-479	1.38607594936709	0.443508540774552
2015-42	2015-1557	1.38607594936709	0.443508540774552
2015-42	2015-865	1.38607594936709	0.443508540774552
2015-42	2015-1397	1.38607594936709	0.443508540774552
2015-42	2015-739	1.38607594936709	0.449533562460546
2015-42	2015-19	1.37106918238994	0.449533562460546
2015-42	2015-516	1.37106918238994	0.449533562460546
2015-42	2015-902	1.37106918238994	0.449533562460546
2015-42	2015-282	1.37106918238994	0.455483271375465
2015-42	2016-890	1.35625	0.455483271375465
2015-42	2015-1473	1.35625	0.455483271375465
2015-42	2016-935	1.35625	0.455483271375465
2015-42	2016-946	1.35625	0.455483271375465
2015-42	2015-1339	1.35625	0.461359070862869
2015-42	2014-2628	1.3416149068323	0.461359070862869
2015-42	2015-1539	1.3416149068323	0.461359070862869
2015-42	2015-812	1.3416149068323	0.461359070862869
2015-42	2016-927	1.3416149068323	0.461359070862869
2015-42	2014-2621	1.3416149068323	0.461359070862869
2015-42	2016-957	1.3416149068323	0.461359070862869
2015-42	2016-894	1.3416149068323	0.461359070862869
2015-42	2015-250	1.3416149068323	0.467162329615861
2015-42	2015-1513	1.32716049382716	0.467162329615861
2015-42	2015-803	1.32716049382716	0.467162329615861
2015-42	2015-1343	1.32716049382716	0.467162329615861
2015-42	2015-775	1.32716049382716	0.467162329615861
2015-42	2015-900	1.32716049382716	0.467162329615861
2015-42	2015-481	1.32716049382716	0.467162329615861
2015-42	2015-1407	1.32716049382716	0.472894382739982
2015-42	2015-1541	1.31288343558282	0.472894382739982
2015-42	2016-955	1.31288343558282	0.472894382739982
2015-42	2015-1332	1.31288343558282	0.472894382739982
2015-42	2015-354	1.31288343558282	0.472894382739982
2015-42	2015-1552	1.31288343558282	0.472894382739982
2015-42	2016-922	1.31288343558282	0.472894382739982
2015-42	2015-892	1.31288343558282	0.478556532777224
2015-42	2015-1399	1.29878048780488	0.478556532777224
2015-42	2014-2196	1.29878048780488	0.478556532777224
2015-42	2015-45	1.29878048780488	0.478556532777224
2015-42	2015-248	1.29878048780488	0.478556532777224
2015-42	2015-1406	1.29878048780488	0.478556532777224
2015-42	2015-247	1.29878048780488	0.478556532777224
2015-42	2015-1447	1.29878048780488	0.478556532777224
2015-42	2016-940	1.29878048780488	0.478556532777224
2015-42	2016-954	1.29878048780488	0.478556532777224
2015-42	2015-477	1.29878048780488	0.484150050692802
2015-42	2015-917	1.28484848484848	0.484150050692802
2015-42	2015-1507	1.28484848484848	0.484150050692802
2015-42	2015-1504	1.28484848484848	0.484150050692802
2015-42	2015-21	1.28484848484848	0.484150050692802
2015-42	2014-2622	1.28484848484848	0.484150050692802
2015-42	2015-43	1.28484848484848	0.484150050692802
2015-42	2016-961	1.28484848484848	0.484150050692802
2015-42	2015-1404	1.28484848484848	0.484150050692802
2015-42	2015-1450	1.28484848484848	0.484150050692802
2015-42	2015-1436	1.28484848484848	0.489676176826264
2015-42	2015-1401	1.2710843373494	0.489676176826264
2015-42	2015-808	1.2710843373494	0.489676176826264
2015-42	2015-894	1.2710843373494	0.489676176826264
2015-42	2016-923	1.2710843373494	0.489676176826264
2015-42	2015-864	1.2710843373494	0.489676176826264
2015-42	2015-20	1.2710843373494	0.489676176826264
2015-42	2016-889	1.2710843373494	0.489676176826264
2015-42	2014-2626	1.2710843373494	0.489676176826264
2015-42	2015-1543	1.2710843373494	0.489676176826264
2015-42	2015-1452	1.2710843373494	0.489676176826264
2015-42	2015-1471	1.2710843373494	0.495136121808428
2015-42	2016-947	1.25748502994012	0.495136121808428
2015-42	2015-519	1.25748502994012	0.495136121808428
2015-42	2016-963	1.25748502994012	0.495136121808428
2015-42	2015-807	1.25748502994012	0.495136121808428
2015-42	2015-734	1.25748502994012	0.495136121808428
2015-42	2015-805	1.25748502994012	0.495136121808428
2015-42	2015-856	1.25748502994012	0.495136121808428
2015-42	2015-1503	1.25748502994012	0.495136121808428
2015-42	2015-483	1.25748502994012	0.495136121808428
2015-42	2015-1536	1.25748502994012	0.500531067445566
2015-42	2016-892	1.24404761904762	0.500531067445566
2015-42	2016-945	1.24404761904762	0.500531067445566
2015-42	2016-953	1.24404761904762	0.500531067445566
2015-42	2015-42	1.24404761904762	0.500531067445566
2015-42	2015-249	1.24404761904762	0.500531067445566
2015-42	2015-735	1.24404761904762	0.500531067445566
2015-42	2015-733	1.24404761904762	0.500531067445566
2015-42	2015-1508	1.24404761904762	0.500531067445566
2015-42	2015-1334	1.24404761904762	0.500531067445566
2015-42	2016-932	1.24404761904762	0.500531067445566
2015-42	2016-933	1.24404761904762	0.500531067445566
2015-42	2015-767	1.24404761904762	0.500531067445566
2015-42	2015-736	1.24404761904762	0.500531067445566
2015-42	2015-1472	1.24404761904762	0.500531067445566
2015-42	2015-1511	1.24404761904762	0.505862167572205
2015-42	2015-23	1.23076923076923	0.505862167572205
2015-42	2015-1400	1.23076923076923	0.505862167572205
2015-42	2015-284	1.23076923076923	0.505862167572205
2015-42	2015-245	1.23076923076923	0.505862167572205
2015-42	2015-738	1.23076923076923	0.505862167572205
2015-42	2015-1443	1.23076923076923	0.505862167572205
2015-42	2015-1428	1.23076923076923	0.505862167572205
2015-42	2015-38	1.23076923076923	0.505862167572205
2015-42	2015-1449	1.23076923076923	0.505862167572205
2015-42	2016-924	1.23076923076923	0.505862167572205
2015-42	2015-1434	1.23076923076923	0.505862167572205
2015-42	2015-777	1.23076923076923	0.505862167572205
2015-42	2016-895	1.23076923076923	0.505862167572205
2015-42	2016-931	1.23076923076923	0.505862167572205
2015-42	2014-2197	1.23076923076923	0.511130548873825
2015-42	2015-1476	1.21764705882353	0.511130548873825
2015-42	2016-942	1.21764705882353	0.511130548873825
2015-42	2016-896	1.21764705882353	0.511130548873825
2015-42	2015-862	1.21764705882353	0.511130548873825
2015-42	2015-1535	1.21764705882353	0.511130548873825
2015-42	2015-3	1.21764705882353	0.511130548873825
2015-42	2016-960	1.21764705882353	0.511130548873825
2015-42	2015-18	1.21764705882353	0.511130548873825
2015-42	2015-7	1.21764705882353	0.516337311680689
2015-42	2015-482	1.2046783625731	0.516337311680689
2015-42	2015-353	1.2046783625731	0.516337311680689
2015-42	2014-2200	1.2046783625731	0.516337311680689
2015-42	2015-1553	1.2046783625731	0.516337311680689
2015-42	2015-766	1.2046783625731	0.516337311680689
2015-42	2015-1453	1.2046783625731	0.516337311680689
2015-42	2015-351	1.2046783625731	0.516337311680689
2015-42	2015-919	1.2046783625731	0.516337311680689
2015-42	2015-891	1.2046783625731	0.516337311680689
2015-42	2014-2627	1.2046783625731	0.516337311680689
2015-42	2015-1445	1.2046783625731	0.516337311680689
2015-42	2015-1341	1.2046783625731	0.516337311680689
2015-42	2015-895	1.2046783625731	0.516337311680689
2015-42	2016-962	1.2046783625731	0.516337311680689
2015-42	2015-480	1.2046783625731	0.516337311680689
2015-42	2016-925	1.2046783625731	0.521483530733985
2015-42	2015-1427	1.19186046511628	0.521483530733985
2015-42	2016-930	1.19186046511628	0.521483530733985
2015-42	2015-478	1.19186046511628	0.521483530733985
2015-42	2015-1335	1.19186046511628	0.521483530733985
2015-42	2016-948	1.19186046511628	0.521483530733985
2015-42	2015-1540	1.19186046511628	0.521483530733985
2015-42	2016-928	1.19186046511628	0.521483530733985
2015-42	2015-858	1.19186046511628	0.521483530733985
2015-42	2015-285	1.19186046511628	0.521483530733985
2015-42	2015-898	1.19186046511628	0.521483530733985
2015-42	2016-891	1.19186046511628	0.521483530733985
2015-42	2015-923	1.19186046511628	0.521483530733985
2015-42	2016-929	1.19186046511628	0.521483530733985
2015-42	2015-520	1.19186046511628	0.521483530733985
2015-42	2015-6	1.19186046511628	0.521483530733985
2015-42	2015-513	1.19186046511628	0.526570255925393
2015-42	2015-244	1.17919075144509	0.526570255925393
2015-42	2016-951	1.17919075144509	0.526570255925393
2015-42	2016-944	1.17919075144509	0.526570255925393
2015-42	2015-243	1.17919075144509	0.526570255925393
2015-42	2016-956	1.17919075144509	0.526570255925393
2015-42	2016-937	1.17919075144509	0.526570255925393
2015-42	2015-809	1.17919075144509	0.526570255925393
2015-42	2015-1556	1.17919075144509	0.526570255925393
2015-42	2016-936	1.17919075144509	0.526570255925393
2015-42	2015-1446	1.17919075144509	0.526570255925393
2015-42	2015-1435	1.17919075144509	0.526570255925393
2015-42	2015-1475	1.17919075144509	0.526570255925393
2015-42	2016-950	1.17919075144509	0.526570255925393
2015-42	2015-1451	1.17919075144509	0.526570255925393
2015-42	2015-854	1.17919075144509	0.526570255925393
2015-42	2016-938	1.17919075144509	0.526570255925393
2015-42	2015-1506	1.17919075144509	0.526570255925393
2015-42	2015-896	1.17919075144509	0.526570255925393
2015-42	2015-768	1.17919075144509	0.526570255925393
2015-42	2015-1538	1.17919075144509	0.526570255925393
2015-42	2015-1448	1.17919075144509	0.526570255925393
2015-42	2015-1333	1.17919075144509	0.526570255925393
2015-42	2015-1537	1.17919075144509	0.531598513011152
2015-42	2016-959	1.16666666666667	0.531598513011152
2015-42	2015-1505	1.16666666666667	0.531598513011152
2015-42	2015-355	1.16666666666667	0.531598513011152
2015-42	2015-280	1.16666666666667	0.531598513011152
2015-42	2015-1469	1.16666666666667	0.531598513011152
2015-42	2015-1405	1.16666666666667	0.531598513011152
2015-42	2015-22	1.16666666666667	0.531598513011152
2015-42	2015-1432	1.16666666666667	0.531598513011152
2015-42	2015-1429	1.16666666666667	0.531598513011152
2015-42	2015-509	1.16666666666667	0.531598513011152
2015-42	2015-1403	1.16666666666667	0.531598513011152
2015-42	2015-737	1.16666666666667	0.531598513011152
2015-42	2016-964	1.16666666666667	0.536569304301646
2015-42	2015-286	1.15428571428571	0.536569304301646
2015-42	2015-921	1.15428571428571	0.536569304301646
2015-42	2015-1467	1.15428571428571	0.536569304301646
2015-42	2015-1444	1.15428571428571	0.536569304301646
2015-42	2015-806	1.15428571428571	0.536569304301646
2015-42	2015-515	1.15428571428571	0.536569304301646
2015-42	2015-246	1.15428571428571	0.536569304301646
2015-42	2015-1478	1.15428571428571	0.536569304301646
2015-42	2015-251	1.15428571428571	0.536569304301646
2015-42	2015-1510	1.15428571428571	0.541483609327476
2015-42	2015-283	1.14204545454545	0.541483609327476
2015-42	2015-514	1.14204545454545	0.541483609327476
2015-42	2014-2199	1.14204545454545	0.541483609327476
2015-42	2015-511	1.14204545454545	0.541483609327476
2015-42	2015-17	1.14204545454545	0.541483609327476
2015-42	2015-769	1.14204545454545	0.541483609327476
2015-42	2015-1509	1.14204545454545	0.541483609327476
2015-42	2016-926	1.14204545454545	0.541483609327476
2015-42	2015-1342	1.14204545454545	0.546342385482956
2015-42	2015-1336	1.12994350282486	0.546342385482956
2015-42	2016-949	1.12994350282486	0.546342385482956
2015-42	2015-510	1.12994350282486	0.546342385482956
2015-42	2016-939	1.12994350282486	0.546342385482956
2015-42	2015-770	1.12994350282486	0.546342385482956
2015-42	2015-287	1.12994350282486	0.551146568647926
2015-42	2015-1426	1.11797752808989	0.551146568647926
2015-42	2015-918	1.11797752808989	0.551146568647926
2015-42	2014-2198	1.11797752808989	0.551146568647926
2015-42	2015-518	1.11797752808989	0.551146568647926
2015-42	2015-926	1.11797752808989	0.551146568647926
2015-42	2015-1433	1.11797752808989	0.551146568647926
2015-42	2015-352	1.11797752808989	0.551146568647926
2015-42	2015-924	1.11797752808989	0.551146568647926
2015-42	2015-1468	1.11797752808989	0.551146568647926
2015-42	2015-517	1.11797752808989	0.551146568647926
2015-42	2015-350	1.11797752808989	0.551146568647926
2015-42	2015-41	1.11797752808989	0.555897073788706
2015-42	2015-925	1.10614525139665	0.555897073788706
2015-42	2015-774	1.10614525139665	0.555897073788706
2015-42	2015-773	1.10614525139665	0.555897073788706
2015-42	2015-860	1.10614525139665	0.555897073788706
2015-42	2015-36	1.10614525139665	0.555897073788706
2015-42	2015-1554	1.10614525139665	0.560594795539033
2015-42	2015-1402	1.09444444444444	0.560594795539033
2015-42	2015-897	1.09444444444444	0.560594795539033
2015-42	2015-1398	1.09444444444444	0.560594795539033
2015-42	2015-1340	1.09444444444444	0.560594795539033
2015-42	2016-958	1.09444444444444	0.560594795539033
2015-42	2015-1474	1.09444444444444	0.560594795539033
2015-42	2014-2195	1.09444444444444	0.560594795539033
2015-42	2014-2625	1.09444444444444	0.560594795539033
2015-42	2015-1534	1.09444444444444	0.560594795539033
2015-42	2015-46	1.09444444444444	0.560594795539033
2015-42	2016-934	1.09444444444444	0.565240608761733
2015-42	2015-855	1.0828729281768	0.565240608761733
2015-42	2015-927	1.0828729281768	0.565240608761733
2015-42	2015-776	1.0828729281768	0.565240608761733
2015-42	2015-771	1.0828729281768	0.565240608761733
2015-42	2015-893	1.0828729281768	0.565240608761733
2015-42	2015-1	1.0828729281768	0.569835369091875
2015-42	2015-1555	1.07142857142857	0.569835369091875
2015-42	2015-1512	1.07142857142857	0.569835369091875
2015-42	2015-1338	1.07142857142857	0.569835369091875
2015-42	2015-24	1.07142857142857	0.569835369091875
2015-42	2016-941	1.07142857142857	0.569835369091875
2015-42	2015-802	1.07142857142857	0.569835369091875
2015-42	2015-1337	1.07142857142857	0.574379913462124
2015-42	2015-922	1.06010928961749	0.574379913462124
2015-42	2015-813	1.06010928961749	0.574379913462124
2015-42	2015-901	1.06010928961749	0.574379913462124
2015-42	2016-893	1.06010928961749	0.578875060610959
2015-42	2015-1431	1.04891304347826	0.578875060610959
2015-42	2015-811	1.04891304347826	0.578875060610959
2015-42	2015-35	1.04891304347826	0.5833216115744
2015-42	2015-1558	1.03783783783784	0.5833216115744
2015-42	2015-920	1.03783783783784	0.5833216115744
2015-42	2016-943	1.03783783783784	0.58772035016189
2015-42	2015-8	1.02688172043011	0.592072043416894
2015-42	2014-2194	1.01604278074866	0.596377442062802
2015-42	2014-2624	1.00531914893617	0.596377442062802
2015-42	2015-1425	1.00531914893617	0.596377442062802
2015-42	2015-4	1.00531914893617	0.600637280934679
2015-42	2015-899	0.994708994708995	0.604852279397378
2015-42	2015-859	0.984210526315789	0.604852279397378
2015-42	2015-1470	0.984210526315789	0.609023141750521
2015-42	2014-2201	0.973821989528796	0.613150557620818
2015-42	2015-1502	0.963541666666667	0.6172352023422
2015-42	2015-916	0.953367875647668	0.625278810408922
2015-42	2015-810	0.933333333333333	0.633159096484441
2015-42	2016-965	0.913705583756345	0.6408809848499
2015-42	2015-857	0.894472361809045	0.648449203795151
2015-42	2015-804	0.875621890547264	0.6558682952735
2015-42	2015-2607	0.857142857142857	0.6667268199372
2015-42	2015-2921	0.830097087378641	0.670276385970583
2015-42	2015-2947	0.821256038647343	0.670276385970583
2015-42	2015-2577	0.821256038647343	0.670276385970583
2015-42	2015-2882	0.821256038647343	0.670276385970583
2015-42	2015-861	0.821256038647343	0.673791821561338
2015-42	2016-869	0.8125	0.673791821561338
2015-42	2015-2917	0.8125	0.677273616620124
2015-42	2016-800	0.803827751196172	0.677273616620124
2015-42	2015-3085	0.803827751196172	0.677273616620124
2015-42	2016-795	0.803827751196172	0.680722251725969
2015-42	2015-3281	0.795238095238095	0.680722251725969
2015-42	2015-3279	0.795238095238095	0.684138198347399
2015-42	2015-3277	0.786729857819905	0.684138198347399
2015-42	2015-2578	0.786729857819905	0.684138198347399
2015-42	2015-3229	0.786729857819905	0.687521919057305
2015-42	2015-2592	0.778301886792453	0.687521919057305
2015-42	2015-3282	0.778301886792453	0.687521919057305
2015-42	2015-2588	0.778301886792453	0.687521919057305
2015-42	2015-3170	0.778301886792453	0.687521919057305
2015-42	2016-832	0.778301886792453	0.687521919057305
2015-42	2015-2945	0.778301886792453	0.690873867741767
2015-42	2016-864	0.769953051643192	0.690873867741767
2015-42	2015-2591	0.769953051643192	0.690873867741767
2015-42	2016-827	0.769953051643192	0.690873867741767
2015-42	2015-2884	0.769953051643192	0.690873867741767
2015-42	2015-2919	0.769953051643192	0.690873867741767
2015-42	2015-2887	0.769953051643192	0.690873867741767
2015-42	2016-798	0.769953051643192	0.690873867741767
2015-42	2015-2626	0.769953051643192	0.694194489803009
2015-42	2015-3227	0.761682242990654	0.694194489803009
2015-42	2016-799	0.761682242990654	0.694194489803009
2015-42	2016-862	0.761682242990654	0.694194489803009
2015-42	2016-863	0.761682242990654	0.694194489803009
2015-42	2015-3084	0.761682242990654	0.694194489803009
2015-42	2016-870	0.761682242990654	0.694194489803009
2015-42	2015-39	0.761682242990654	0.694194489803009
2015-42	2015-2922	0.761682242990654	0.697484222356704
2015-42	2015-3169	0.753488372093023	0.697484222356704
2015-42	2015-2589	0.753488372093023	0.697484222356704
2015-42	2015-2946	0.753488372093023	0.697484222356704
2015-42	2015-2594	0.753488372093023	0.697484222356704
2015-42	2016-833	0.753488372093023	0.700743494423792
2015-42	2015-3234	0.74537037037037	0.700743494423792
2015-42	2015-2949	0.74537037037037	0.700743494423792
2015-42	2016-796	0.74537037037037	0.700743494423792
2015-42	2016-794	0.74537037037037	0.700743494423792
2015-42	2015-2584	0.74537037037037	0.700743494423792
2015-42	2015-3233	0.74537037037037	0.700743494423792
2015-42	2015-2603	0.74537037037037	0.700743494423792
2015-42	2015-3235	0.74537037037037	0.700743494423792
2015-42	2016-801	0.74537037037037	0.700743494423792
2015-42	2015-3275	0.74537037037037	0.700743494423792
2015-42	2016-830	0.74537037037037	0.700743494423792
2015-42	2016-828	0.74537037037037	0.700743494423792
2015-42	2015-2886	0.74537037037037	0.700743494423792
2015-42	2015-2629	0.74537037037037	0.703972727116989
2015-42	2015-2923	0.737327188940092	0.703972727116989
2015-42	2015-3164	0.737327188940092	0.703972727116989
2015-42	2015-2593	0.737327188940092	0.703972727116989
2015-42	2015-3284	0.737327188940092	0.703972727116989
2015-42	2015-2888	0.737327188940092	0.703972727116989
2015-42	2015-3083	0.737327188940092	0.703972727116989
2015-42	2015-2572	0.737327188940092	0.703972727116989
2015-42	2016-829	0.737327188940092	0.703972727116989
2015-42	2016-866	0.737327188940092	0.703972727116989
2015-42	2015-3082	0.737327188940092	0.703972727116989
2015-42	2015-2623	0.737327188940092	0.703972727116989
2015-42	2015-2610	0.737327188940092	0.707172333822175
2015-42	2015-3086	0.729357798165138	0.707172333822175
2015-42	2016-834	0.729357798165138	0.707172333822175
2015-42	2015-2590	0.729357798165138	0.707172333822175
2015-42	2015-2948	0.729357798165138	0.710342720374803
2015-42	2016-797	0.721461187214612	0.710342720374803
2015-42	2016-867	0.721461187214612	0.710342720374803
2015-42	2016-824	0.721461187214612	0.710342720374803
2015-42	2016-791	0.721461187214612	0.710342720374803
2015-42	2015-3079	0.721461187214612	0.710342720374803
2015-42	2015-3276	0.721461187214612	0.710342720374803
2015-42	2015-2952	0.721461187214612	0.710342720374803
2015-42	2016-865	0.721461187214612	0.710342720374803
2015-42	2015-3165	0.721461187214612	0.710342720374803
2015-42	2015-2579	0.721461187214612	0.713484285231497
2015-42	2015-2924	0.713636363636364	0.713484285231497
2015-42	2015-2883	0.713636363636364	0.713484285231497
2015-42	2015-2604	0.713636363636364	0.713484285231497
2015-42	2015-2608	0.713636363636364	0.713484285231497
2015-42	2015-2583	0.713636363636364	0.713484285231497
2015-42	2015-2586	0.713636363636364	0.713484285231497
2015-42	2016-885	0.713636363636364	0.713484285231497
2015-42	2015-3081	0.713636363636364	0.713484285231497
2015-42	2016-831	0.713636363636364	0.716597419637
2015-42	2015-3168	0.705882352941177	0.716597419637
2015-42	2016-825	0.705882352941177	0.716597419637
2015-42	2015-3238	0.705882352941177	0.719682507786597
2015-42	2015-3167	0.698198198198198	0.719682507786597
2015-42	2015-3278	0.698198198198198	0.719682507786597
2015-42	2016-872	0.698198198198198	0.719682507786597
2015-42	2015-2918	0.698198198198198	0.719682507786597
2015-42	2015-2885	0.698198198198198	0.719682507786597
2015-42	2015-2630	0.698198198198198	0.719682507786597
2015-42	2016-792	0.698198198198198	0.72273992698418
2015-42	2015-3237	0.690582959641256	0.72273992698418
2015-42	2015-2581	0.690582959641256	0.72273992698418
2015-42	2015-2606	0.690582959641256	0.72273992698418
2015-42	2015-3230	0.690582959641256	0.72273992698418
2015-42	2015-2605	0.690582959641256	0.72273992698418
2015-42	2015-2587	0.690582959641256	0.72273992698418
2015-42	2015-3231	0.690582959641256	0.72577004779607
2015-42	2015-3166	0.683035714285714	0.72577004779607
2015-42	2016-888	0.683035714285714	0.72577004779607
2015-42	2015-3283	0.683035714285714	0.72577004779607
2015-42	2015-2585	0.683035714285714	0.72577004779607
2015-42	2015-3080	0.683035714285714	0.72577004779607
2015-42	2015-2580	0.683035714285714	0.72577004779607
2015-42	2015-2575	0.683035714285714	0.728773234200744
2015-42	2015-2950	0.675555555555556	0.728773234200744
2015-42	2016-823	0.675555555555556	0.728773234200744
2015-42	2015-2625	0.675555555555556	0.728773234200744
2015-42	2016-793	0.675555555555556	0.731749843734579
2015-42	2016-871	0.668141592920354	0.731749843734579
2015-42	2015-2582	0.668141592920354	0.734700227633755
2015-42	2016-790	0.66079295154185	0.734700227633755
2015-42	2015-2595	0.66079295154185	0.734700227633755
2015-42	2015-2609	0.66079295154185	0.734700227633755
2015-42	2016-887	0.66079295154185	0.734700227633755
2015-42	2015-3280	0.66079295154185	0.737624730972413
2015-42	2015-2573	0.653508771929825	0.737624730972413
2015-42	2016-868	0.653508771929825	0.737624730972413
2015-42	2015-2574	0.653508771929825	0.740523692797195
2015-42	2015-2628	0.646288209606987	0.740523692797195
2015-42	2015-2576	0.646288209606987	0.740523692797195
2015-42	2015-2951	0.646288209606987	0.743397446258284
2015-42	2015-3228	0.639130434782609	0.743397446258284
2015-42	2016-826	0.639130434782609	0.743397446258284
2015-42	2015-2881	0.639130434782609	0.746246318737025
2015-42	2015-2627	0.632034632034632	0.754646840148699
2015-42	2015-3232	0.611111111111111	0.754646840148699
2015-42	2015-3236	0.611111111111111	0
2015-1555	2015-1555	2.09016393442623	0.385288175876411
2015-1555	2015-733	1.28484848484848	0.404808590102708
2015-1555	2015-1332	1.24404761904762	0.404808590102708
2015-1555	2015-1449	1.24404761904762	0.417439446366782
2015-1555	2015-1505	1.21764705882353	0.417439446366782
2015-1555	2014-2196	1.21764705882353	0.417439446366782
2015-1555	2015-923	1.21764705882353	0.423644077514047
2015-1555	2016-953	1.2046783625731	0.429776561787506
2015-1555	2016-945	1.19186046511628	0.435838150289017
2015-1555	2014-2198	1.17919075144509	0.435838150289017
2015-1555	2015-250	1.17919075144509	0.435838150289017
2015-1555	2015-856	1.17919075144509	0.435838150289017
2015-1555	2016-932	1.17919075144509	0.441830065359477
2015-1555	2015-776	1.16666666666667	0.441830065359477
2015-1555	2015-1448	1.16666666666667	0.441830065359477
2015-1555	2015-480	1.16666666666667	0.44775350140056
2015-1555	2015-1443	1.15428571428571	0.44775350140056
2015-1555	2016-947	1.15428571428571	0.44775350140056
2015-1555	2015-894	1.15428571428571	0.44775350140056
2015-1555	2016-954	1.15428571428571	0.44775350140056
2015-1555	2016-960	1.15428571428571	0.453609625668449
2015-1555	2015-1471	1.14204545454545	0.459399579040656
2015-1555	2015-21	1.12994350282486	0.459399579040656
2015-1555	2015-248	1.12994350282486	0.459399579040656
2015-1555	2015-802	1.12994350282486	0.459399579040656
2015-1555	2016-931	1.12994350282486	0.459399579040656
2015-1555	2016-940	1.12994350282486	0.459399579040656
2015-1555	2015-350	1.12994350282486	0.465124476756995
2015-1555	2015-766	1.11797752808989	0.465124476756995
2015-1555	2015-926	1.11797752808989	0.465124476756995
2015-1555	2015-1400	1.11797752808989	0.465124476756995
2015-1555	2015-898	1.11797752808989	0.470785409135721
2015-1555	2016-936	1.10614525139665	0.470785409135721
2015-1555	2015-864	1.10614525139665	0.470785409135721
2015-1555	2015-1405	1.10614525139665	0.470785409135721
2015-1555	2015-1435	1.10614525139665	0.470785409135721
2015-1555	2016-930	1.10614525139665	0.470785409135721
2015-1555	2015-772	1.10614525139665	0.470785409135721
2015-1555	2015-519	1.10614525139665	0.470785409135721
2015-1555	2016-937	1.10614525139665	0.470785409135721
2015-1555	2015-1436	1.10614525139665	0.470785409135721
2015-1555	2015-1407	1.10614525139665	0.470785409135721
2015-1555	2015-481	1.10614525139665	0.470785409135721
2015-1555	2014-2197	1.10614525139665	0.470785409135721
2015-1555	2014-2621	1.10614525139665	0.476383442265795
2015-1555	2016-896	1.09444444444444	0.476383442265795
2015-1555	2015-812	1.09444444444444	0.476383442265795
2015-1555	2015-513	1.09444444444444	0.476383442265795
2015-1555	2015-740	1.09444444444444	0.476383442265795
2015-1555	2015-1509	1.09444444444444	0.476383442265795
2015-1555	2016-938	1.09444444444444	0.4819196186762
2015-1555	2015-1446	1.0828729281768	0.4819196186762
2015-1555	2015-1504	1.0828729281768	0.4819196186762
2015-1555	2015-1513	1.0828729281768	0.4819196186762
2015-1555	2015-1476	1.0828729281768	0.4819196186762
2015-1555	2015-1431	1.0828729281768	0.4819196186762
2015-1555	2015-917	1.0828729281768	0.4819196186762
2015-1555	2015-1536	1.0828729281768	0.4819196186762
2015-1555	2016-925	1.0828729281768	0.4819196186762
2015-1555	2015-1451	1.0828729281768	0.4819196186762
2015-1555	2014-2626	1.0828729281768	0.4819196186762
2015-1555	2016-946	1.0828729281768	0.4819196186762
2015-1555	2015-892	1.0828729281768	0.487394957983193
2015-1555	2015-245	1.07142857142857	0.487394957983193
2015-1555	2016-890	1.07142857142857	0.487394957983193
2015-1555	2016-959	1.07142857142857	0.487394957983193
2015-1555	2015-1541	1.07142857142857	0.487394957983193
2015-1555	2015-1343	1.07142857142857	0.487394957983193
2015-1555	2015-1406	1.07142857142857	0.487394957983193
2015-1555	2015-1472	1.07142857142857	0.487394957983193
2015-1555	2015-1339	1.07142857142857	0.487394957983193
2015-1555	2015-38	1.07142857142857	0.487394957983193
2015-1555	2015-43	1.07142857142857	0.487394957983193
2015-1555	2015-1503	1.07142857142857	0.487394957983193
2015-1555	2015-1452	1.07142857142857	0.49281045751634
2015-1555	2016-892	1.06010928961749	0.49281045751634
2015-1555	2016-944	1.06010928961749	0.49281045751634
2015-1555	2015-1507	1.06010928961749	0.49281045751634
2015-1555	2015-925	1.06010928961749	0.49281045751634
2015-1555	2015-773	1.06010928961749	0.49281045751634
2015-1555	2015-280	1.06010928961749	0.49281045751634
2015-1555	2015-7	1.06010928961749	0.49281045751634
2015-1555	2015-1510	1.06010928961749	0.49281045751634
2015-1555	2016-964	1.06010928961749	0.49281045751634
2015-1555	2015-1338	1.06010928961749	0.49281045751634
2015-1555	2015-805	1.06010928961749	0.49281045751634
2015-1555	2016-957	1.06010928961749	0.49281045751634
2015-1555	2015-1552	1.06010928961749	0.498167092924126
2015-1555	2016-963	1.04891304347826	0.498167092924126
2015-1555	2015-807	1.04891304347826	0.498167092924126
2015-1555	2015-1453	1.04891304347826	0.498167092924126
2015-1555	2015-518	1.04891304347826	0.498167092924126
2015-1555	2015-1399	1.04891304347826	0.498167092924126
2015-1555	2015-353	1.04891304347826	0.498167092924126
2015-1555	2015-284	1.04891304347826	0.498167092924126
2015-1555	2016-952	1.04891304347826	0.498167092924126
2015-1555	2015-18	1.04891304347826	0.498167092924126
2015-1555	2015-1534	1.04891304347826	0.498167092924126
2015-1555	2015-1403	1.04891304347826	0.498167092924126
2015-1555	2015-1	1.04891304347826	0.498167092924126
2015-1555	2015-865	1.04891304347826	0.503465818759936
2015-1555	2015-1473	1.03783783783784	0.503465818759936
2015-1555	2015-1444	1.03783783783784	0.503465818759936
2015-1555	2015-479	1.03783783783784	0.503465818759936
